179	0.9398914285714287
113	0.93373875
192	0.9702057142857143
106	0.9208916666666668
87	0.8985049999999999
268	0.8754233333333333
120	0.92129
74	0.8973662499999999
153	0.8732042857142857
83	0.99433875
207	0.96497625
213	0.9114644444444444
321	0.940635
234	0.9476583333333332
195	0.8832914285714286
164	0.9538725
159	0.9431855555555556
323	0.9252185714285713
300	0.9117077777777776
373	0.9200471428571427
217	0.9543324999999999
188	0.8769942857142857
112	0.898445
223	0.93741625
22	0.90891875
31	0.9423833333333334
360	0.8754175
294	0.9938375
363	0.8787271428571426
37	0.9262077777777777
89	0.95453875
20	0.9169942857142855
186	0.9430722222222223
289	0.9345775000000001
383	0.8788328571428572
301	0.909855
8	0.8936644444444445
47	0.9123855555555556
322	0.90613875
54	0.9493114285714287
