162	0.9117153846153846
91	0.8952884615384616
229	0.8686875000000001
11	0.9638680000000001
335	0.9271820000000001
58	0.9236378571428573
297	0.8986073333333333
98	0.9025449999999999
228	0.9519454545454547
269	0.9432976923076922
95	0.9345806666666667
390	0.9627893333333333
393	0.9629553333333332
378	0.8977923076923078
80	0.9334238461538462
395	0.8952636363636363
114	0.88429
368	0.9627430769230769
220	0.8951240000000001
260	0.9172176923076923
387	0.9036471428571431
81	0.9466857142857144
291	0.9527890909090909
194	0.9225099999999998
226	0.9496300000000003
120	0.9135157142857143
397	0.9204042857142858
304	0.9347864285714284
26	0.85378
304	0.9349492857142857
286	0.9579584615384616
381	0.88124
238	0.9145007692307693
247	0.9564616666666668
283	0.9016900000000001
303	0.9214635714285715
27	0.9144676923076923
234	0.9545453846153844
299	0.9014728571428572
300	0.9281542857142858
