60	0.9568131818181821
3	0.9319569999999999
152	0.9027614285714285
69	0.8919873913043478
339	0.9384221052631582
127	0.9408405263157894
363	0.9308505
47	0.9332545454545453
160	0.9119569565217395
101	0.9403733333333332
175	0.9362728571428567
288	0.9649364999999998
245	0.9507628571428575
361	0.9375457142857144
319	0.9065528571428572
107	0.9586165
359	0.9456704761904762
214	0.9438495454545456
64	0.9099322727272728
208	0.9327544999999999
220	0.9574763636363635
69	0.8920478260869563
74	0.9096514285714283
207	0.9656754545454548
110	0.9040631818181818
290	0.9228316666666667
274	0.9074042105263158
289	0.9380333333333333
264	0.9173728571428573
130	0.9508728571428571
288	0.9654709999999997
266	0.9371118181818182
156	0.9422831818181817
303	0.905323888888889
149	0.9351973913043478
279	0.9560855
329	0.9401723809523808
389	0.9543519047619049
107	0.9589765000000001
221	0.949194
