308	0.9030925000000001
198	0.9345142857142859
95	0.9553774999999999
326	0.9609428571428573
372	0.9736371428571429
86	0.8872499999999999
14	0.916705
155	0.9739114285714285
89	0.9546275000000001
175	0.9536942857142857
364	0.8965066666666667
333	0.93918375
324	0.9408225000000001
82	0.973987142857143
256	0.9169711111111111
15	0.889842857142857
312	0.9837428571428571
23	0.9811762499999999
283	0.8891625000000001
167	0.90968
130	0.9143833333333333
51	0.9132137500000002
73	0.9603322222222224
392	0.9112312499999999
260	0.961372857142857
328	0.878885
303	0.9609414285714288
391	0.90378875
189	0.96788
318	0.9385399999999998
261	0.8984655555555556
282	0.9428099999999999
379	0.9513400000000001
220	0.9541912500000002
185	0.91296375
155	0.9737028571428571
257	0.9267428571428571
92	0.9110037499999999
257	0.9262500000000001
117	0.9157477777777778
