19	0.9470233333333334
108	0.9458100000000002
72	0.8752650000000001
147	0.8776325
290	0.9016
142	0.8761675
367	0.9262600000000001
183	0.9462966666666667
316	0.8717266666666666
34	0.8725033333333334
138	0.8770325
281	0.91207
288	0.9470566666666667
375	0.877885
11	0.8774774999999999
149	0.8764225000000001
239	0.8761950000000001
51	0.8769499999999999
387	0.9398774999999999
109	0.8775125
338	0.9469533333333334
361	0.898925
347	0.930085
137	0.9458266666666667
81	0.877355
81	0.8769825
188	0.9122033333333333
27	0.9127533333333333
222	0.9401149999999999
339	0.9464799999999999
166	0.8774525
393	0.8761249999999999
205	0.9401025000000001
124	0.8718166666666667
121	0.8767375
51	0.8758275
19	0.9468833333333332
270	0.8763575000000001
350	0.8724333333333334
78	0.87186
