,Ground energy,Opt_gamma_beta,Counts,Approx. ratio,Min. key,Last iter.
0,10,"[[-0.15056187  0.5339743 ]
 [-0.31039405  0.40940833]
 [-0.37358335  0.2953618 ]
 [-0.41353738  0.19618472]
 [-0.46355018  0.11194204]]","{'00000010': 4, '00000011': 4, '00000100': 42, '00000101': 1, '00000110': 3, '00001000': 2, '00001001': 14, '00001011': 2, '00001100': 10, '00001101': 1, '00001110': 71, '00001111': 1, '00010000': 4, '00010001': 2, '00010010': 2, '00010011': 8, '00010100': 15, '00010101': 3, '00010110': 4, '00010111': 7, '00011000': 2, '00011001': 6, '00011010': 5, '00011011': 110, '00011100': 1417, '00011101': 23, '00011110': 2786, '00011111': 12, '00100000': 4, '00100001': 17, '00100010': 4, '00100011': 100, '00100100': 1, '00100101': 16, '00100110': 5, '00100111': 5, '00101000': 7, '00101010': 17, '00101011': 334, '00101100': 4, '00101101': 7, '00101110': 14, '00101111': 11, '00110000': 4, '00110010': 6, '00110011': 944, '00110100': 5, '00110101': 2, '00110110': 7, '00110111': 16, '00111001': 52, '00111010': 1032, '00111011': 17571, '00111100': 1210, '00111101': 60, '00111110': 3149, '01000000': 41, '01000001': 7, '01000010': 4, '01000011': 27, '01000100': 23, '01000101': 28, '01000110': 12, '01000111': 16, '01001001': 2, '01001010': 3, '01001011': 4, '01001100': 834, '01001101': 3, '01001110': 787, '01001111': 3, '01010000': 7, '01010001': 4, '01010010': 19, '01010011': 3, '01010100': 310, '01010101': 75, '01010110': 2, '01010111': 3, '01011000': 20, '01011011': 5, '01011100': 18020, '01011101': 72, '01011110': 20, '01011111': 4, '01100000': 1, '01100001': 14, '01100010': 15, '01100011': 14, '01100110': 5, '01100111': 1, '01101000': 3, '01101001': 14, '01101010': 5, '01101011': 1, '01101100': 40, '01101101': 6, '01101111': 6, '01110001': 1, '01110011': 2, '01110100': 9, '01110101': 3, '01110110': 3, '01111000': 7, '01111010': 14, '01111011': 105, '01111100': 54, '01111110': 11, '01111111': 11, '10000000': 26, '10000001': 16, '10000011': 38, '10000100': 95, '10000101': 8, '10000110': 2, '10000111': 1, '10001000': 4, '10001001': 4, '10001011': 12, '10001100': 7, '10001101': 1, '10001111': 2, '10010000': 4, '10010010': 2, '10010011': 29, '10010100': 1, '10010101': 8, '10010110': 13, '10010111': 1, '10011000': 2, '10011001': 5, '10011010': 3, '10011100': 17, '10011101': 9, '10011110': 11, '10011111': 1, '10100000': 6, '10100001': 12, '10100010': 74, '10100011': 18419, '10100100': 9, '10100101': 1, '10100110': 6, '10100111': 33, '10101000': 7, '10101001': 4, '10101010': 85, '10101011': 282, '10101101': 11, '10101110': 2, '10101111': 3, '10110000': 9, '10110001': 775, '10110010': 7, '10110011': 897, '10110100': 4, '10110101': 2, '10110110': 5, '10110111': 2, '10111000': 11, '10111001': 17, '10111010': 34, '10111011': 31, '10111100': 23, '10111110': 7, '10111111': 31, '11000001': 3229, '11000010': 56, '11000011': 1274, '11000100': 17440, '11000101': 971, '11000110': 50, '11000111': 3, '11001000': 20, '11001001': 13, '11001010': 1, '11001011': 1, '11001100': 874, '11001101': 3, '11001111': 6, '11010000': 10, '11010001': 11, '11010010': 5, '11010011': 3, '11010100': 348, '11010101': 26, '11010110': 2, '11010111': 9, '11011000': 5, '11011001': 3, '11011010': 16, '11011011': 4, '11011100': 94, '11011110': 14, '11100000': 4, '11100001': 2730, '11100010': 24, '11100011': 1433, '11100100': 100, '11100101': 7, '11100111': 7, '11101000': 6, '11101001': 6, '11101010': 2, '11101011': 5, '11101100': 8, '11101101': 2, '11101111': 1, '11110001': 73, '11110010': 1, '11110011': 16, '11110100': 2, '11110101': 1, '11110110': 17, '11110111': 1, '11111001': 1, '11111010': 1, '11111011': 52, '11111100': 3, '11111101': 4, '11111110': 3}",0.96708906,"['00111011', '01011100', '10100011', '11000100']",39
1,12,"[[-0.11968866  0.44665408]
 [-0.25043005  0.3399914 ]
 [-0.27074182  0.30404198]
 [-0.34783858  0.23027372]
 [-0.41452459  0.13853669]]","{'00000000': 2, '00000001': 13, '00000010': 11, '00000011': 1, '00000100': 21, '00000101': 3, '00000110': 1, '00000111': 3, '00001000': 21, '00001010': 4, '00001011': 17, '00001100': 7, '00001101': 3, '00001110': 423, '00001111': 1, '00010000': 29, '00010001': 3, '00010010': 1, '00010011': 7, '00010100': 32, '00010110': 15, '00010111': 4, '00011000': 9, '00011001': 5, '00011010': 8970, '00011011': 15, '00011100': 1477, '00011101': 1, '00011110': 11974, '00011111': 24, '00100000': 9, '00100001': 7, '00100011': 20, '00100100': 3, '00100101': 28, '00100110': 38, '00100111': 1, '00101000': 9, '00101010': 6, '00101011': 4, '00101100': 11, '00101101': 2, '00101110': 27, '00101111': 1, '00110000': 8, '00110001': 3, '00110010': 3, '00110011': 2, '00110101': 2, '00110110': 5, '00110111': 2, '00111000': 2, '00111001': 1, '00111010': 80, '00111100': 40, '00111101': 4, '00111110': 5, '00111111': 5, '01000000': 11, '01000010': 2, '01000011': 42, '01000100': 6, '01000101': 8, '01000110': 174, '01000111': 35, '01001000': 1, '01001010': 10, '01001011': 16, '01001100': 414, '01001101': 24, '01001110': 3132, '01001111': 13, '01010000': 3, '01010010': 23, '01010011': 20, '01010100': 7, '01010101': 3, '01010110': 8, '01011000': 3, '01011001': 80, '01011010': 13, '01011100': 1345, '01011101': 60, '01011110': 87, '01011111': 1, '01100000': 8, '01100001': 259, '01100010': 18, '01100011': 1198, '01100100': 94, '01100101': 12177, '01100110': 1347, '01100111': 1571, '01101000': 2, '01101001': 3, '01101010': 1, '01101011': 5, '01101100': 3003, '01101101': 382, '01101110': 464, '01101111': 9, '01110001': 6, '01110010': 3, '01110011': 3, '01110100': 5, '01110101': 14, '01110110': 9, '01110111': 26, '01111001': 3, '01111010': 1, '01111011': 1, '01111100': 173, '01111101': 2, '01111110': 2, '01111111': 29, '10000000': 25, '10000011': 179, '10000100': 1, '10000110': 6, '10001000': 32, '10001001': 3, '10001010': 15, '10001011': 7, '10001100': 4, '10001101': 3, '10001110': 3, '10010000': 3, '10010001': 420, '10010010': 386, '10010011': 3012, '10010100': 5, '10010101': 3, '10010110': 2, '10010111': 4, '10011000': 1518, '10011001': 1335, '10011010': 12392, '10011011': 110, '10011100': 1178, '10011101': 20, '10011110': 247, '10011111': 6, '10100000': 2, '10100001': 97, '10100010': 43, '10100011': 1325, '10100101': 14, '10100110': 79, '10100111': 3, '10101001': 7, '10101010': 8, '10101011': 11, '10101100': 15, '10101101': 24, '10110000': 13, '10110001': 2978, '10110010': 28, '10110011': 429, '10110100': 17, '10110101': 13, '10110110': 2, '10110111': 1, '10111000': 29, '10111001': 174, '10111010': 5, '10111011': 4, '10111100': 45, '10111101': 1, '10111111': 19, '11000000': 4, '11000001': 4, '11000010': 8, '11000011': 37, '11000101': 97, '11000111': 3, '11001001': 2, '11001010': 5, '11001011': 1, '11001100': 2, '11001101': 2, '11001110': 3, '11001111': 3, '11010000': 2, '11010001': 19, '11010010': 1, '11010011': 10, '11010100': 2, '11010101': 3, '11010111': 8, '11011000': 1, '11011001': 49, '11011010': 30, '11011011': 1, '11011100': 20, '11011110': 4, '11011111': 18, '11100000': 30, '11100001': 12348, '11100010': 2, '11100011': 1510, '11100100': 18, '11100101': 8996, '11100110': 4, '11100111': 15, '11101000': 1, '11101001': 10, '11101010': 3, '11101011': 28, '11101100': 9, '11101110': 1, '11101111': 35, '11110000': 3, '11110001': 418, '11110010': 1, '11110011': 5, '11110100': 19, '11110101': 3, '11110110': 3, '11110111': 43, '11111000': 7, '11111001': 4, '11111010': 3, '11111011': 26, '11111100': 2, '11111101': 7, '11111110': 14, '11111111': 4}",0.96656334,"['00011010', '00011110', '01100101', '10011010', '11100001', '11100101']",23
2,12,"[[-0.13218662  0.4726034 ]
 [-0.2483006   0.37666962]
 [-0.25247946  0.35847265]
 [-0.32121575  0.32092094]
 [-0.3708012   0.18527204]]","{'00000001': 3, '00000010': 2, '00000011': 15, '00000100': 10, '00000101': 9, '00000110': 10, '00000111': 73, '00001000': 11, '00001001': 2, '00001010': 14, '00001011': 31, '00001100': 17, '00001101': 30, '00001110': 22, '00001111': 42, '00010000': 5, '00010001': 57, '00010010': 6, '00010011': 23, '00010100': 6, '00010101': 19, '00010110': 64, '00010111': 3, '00011000': 49, '00011001': 274, '00011010': 3, '00011011': 1, '00011100': 3, '00011101': 2, '00011110': 29, '00011111': 5, '00100000': 16, '00100001': 3, '00100010': 2, '00100011': 8, '00100100': 2, '00100101': 11, '00100110': 181, '00100111': 152, '00101000': 9, '00101001': 5, '00101010': 58, '00101011': 18, '00101100': 58, '00101101': 21, '00101110': 2659, '00101111': 87, '00110000': 4, '00110001': 38, '00110010': 11, '00110011': 12, '00110100': 18, '00110101': 10, '00110110': 80, '00110111': 11, '00111000': 36, '00111001': 11, '00111010': 63, '00111011': 4, '00111100': 67, '00111101': 4, '00111110': 33, '00111111': 17, '01000000': 116, '01000001': 7, '01000010': 18, '01000011': 17, '01000100': 20, '01000101': 10, '01000110': 1, '01000111': 2, '01001000': 78, '01001001': 37, '01001010': 4, '01001011': 4, '01001100': 4, '01001101': 9, '01001110': 53, '01001111': 17, '01010000': 23, '01010001': 2315, '01010010': 5, '01010011': 3, '01010100': 1, '01010110': 14, '01010111': 4, '01011000': 18215, '01011001': 23001, '01011010': 99, '01011011': 37, '01011100': 86, '01011101': 38, '01011110': 5, '01011111': 12, '01100000': 26, '01100001': 16, '01100011': 4, '01100100': 2, '01100101': 5, '01100110': 35, '01100111': 4, '01101000': 37, '01101001': 57, '01101010': 41, '01101011': 5, '01101100': 41, '01101101': 6, '01101110': 26, '01101111': 11, '01110000': 2, '01110001': 13, '01110010': 4, '01110100': 5, '01110110': 2, '01111000': 717, '01111001': 54, '01111010': 32, '01111100': 38, '01111101': 5, '01111111': 29, '10000000': 20, '10000001': 1, '10000010': 1, '10000011': 42, '10000100': 2, '10000101': 31, '10000110': 41, '10000111': 713, '10001000': 1, '10001001': 2, '10001011': 6, '10001101': 4, '10001110': 7, '10001111': 5, '10010000': 16, '10010001': 23, '10010010': 4, '10010011': 32, '10010100': 10, '10010101': 55, '10010110': 54, '10010111': 25, '10011000': 4, '10011001': 30, '10011010': 5, '10011100': 6, '10011101': 1, '10011110': 14, '10011111': 29, '10100000': 21, '10100001': 7, '10100010': 47, '10100011': 91, '10100100': 48, '10100101': 94, '10100110': 22922, '10100111': 18362, '10101000': 9, '10101001': 16, '10101011': 7, '10101100': 1, '10101101': 2, '10101110': 2205, '10101111': 27, '10110000': 21, '10110001': 39, '10110010': 8, '10110011': 7, '10110100': 9, '10110101': 7, '10110110': 42, '10110111': 53, '10111000': 3, '10111001': 1, '10111010': 14, '10111011': 13, '10111100': 10, '10111101': 15, '10111110': 11, '10111111': 121, '11000000': 9, '11000001': 29, '11000010': 6, '11000011': 65, '11000100': 9, '11000101': 42, '11000110': 9, '11000111': 28, '11001000': 17, '11001001': 80, '11001010': 9, '11001011': 18, '11001100': 7, '11001101': 14, '11001110': 36, '11001111': 5, '11010000': 101, '11010001': 2695, '11010010': 15, '11010011': 62, '11010100': 24, '11010101': 61, '11010110': 6, '11010111': 2, '11011000': 124, '11011001': 202, '11011010': 7, '11011011': 11, '11011100': 8, '11011101': 5, '11011111': 13, '11100001': 27, '11100011': 2, '11100101': 2, '11100110': 278, '11100111': 46, '11101000': 9, '11101001': 58, '11101010': 21, '11101011': 7, '11101100': 17, '11101101': 9, '11101110': 47, '11101111': 4, '11110000': 56, '11110001': 19, '11110010': 37, '11110011': 20, '11110100': 30, '11110101': 20, '11110111': 11, '11111000': 63, '11111001': 7, '11111010': 18, '11111011': 11, '11111100': 11, '11111101': 4, '11111110': 8, '11111111': 1}",0.9737252,"['01011000', '01011001', '10100110', '10100111']",24
3,11,"[[-0.13848917  0.48550203]
 [-0.28967842  0.36705554]
 [-0.33479097  0.2558891 ]
 [-0.40193197  0.1843917 ]
 [-0.45330238  0.12526028]]","{'00000000': 2, '00000001': 4, '00000010': 27, '00000011': 2, '00000100': 5, '00000110': 11, '00001000': 12, '00001011': 4, '00001100': 28, '00001101': 11, '00001110': 1, '00001111': 3, '00010000': 7, '00010001': 2, '00010010': 195, '00010011': 109, '00010101': 32, '00010110': 135, '00010111': 153, '00011000': 2, '00011001': 2, '00011010': 166, '00011011': 8, '00011101': 22, '00011110': 68, '00011111': 3, '00100000': 46, '00100001': 9, '00100010': 2, '00100011': 89, '00100100': 52, '00100101': 10, '00100110': 10, '00101000': 4, '00101001': 17, '00101010': 85, '00101011': 58, '00101100': 1, '00101101': 26, '00101110': 10, '00110000': 71, '00110001': 14, '00110010': 5320, '00110011': 2452, '00110100': 7, '00110101': 3, '00110110': 7, '00110111': 2, '00111001': 1, '00111010': 2929, '00111011': 18, '00111100': 14, '00111101': 1, '00111110': 18, '00111111': 1, '01000000': 6, '01000001': 7, '01000010': 4, '01000011': 46, '01000100': 1, '01000101': 422, '01000111': 15, '01001001': 20, '01001010': 3, '01001011': 14, '01001100': 10, '01001101': 222, '01001110': 1, '01010001': 43, '01010010': 110, '01010011': 194, '01010100': 24, '01010101': 3609, '01010110': 173, '01010111': 202, '01011000': 4, '01011010': 2, '01011011': 6, '01011100': 17, '01011101': 55, '01011110': 2, '01100000': 3, '01100001': 2579, '01100010': 84, '01100011': 15356, '01100100': 10, '01100101': 3544, '01100110': 2, '01100111': 42, '01101000': 22, '01101001': 2422, '01101010': 77, '01101011': 13, '01101100': 29, '01101101': 3029, '01101110': 3, '01101111': 6, '01110000': 10, '01110001': 227, '01110010': 2481, '01110011': 2155, '01110100': 3, '01110101': 305, '01110110': 2, '01110111': 21, '01111000': 1, '01111001': 2, '01111010': 20, '01111011': 6, '01111100': 2, '01111101': 11, '01111110': 1, '01111111': 3, '10000000': 2, '10000001': 3, '10000010': 16, '10000100': 10, '10000101': 13, '10000110': 3, '10000111': 2, '10001000': 18, '10001001': 1, '10001010': 284, '10001011': 1, '10001100': 2000, '10001101': 2491, '10001110': 205, '10001111': 15, '10010000': 10, '10010001': 1, '10010010': 3118, '10010011': 38, '10010100': 9, '10010101': 63, '10010110': 2356, '10010111': 23, '10011000': 23, '10011010': 3636, '10011011': 13, '10011100': 15445, '10011101': 91, '10011110': 2611, '10011111': 5, '10100000': 1, '10100001': 8, '10100010': 48, '10100011': 25, '10100100': 7, '10100101': 5, '10100111': 4, '10101000': 224, '10101001': 150, '10101010': 3764, '10101011': 32, '10101100': 156, '10101101': 103, '10101110': 48, '10101111': 2, '10110001': 2, '10110010': 237, '10110011': 13, '10110100': 4, '10110101': 3, '10110110': 15, '10110111': 3, '10111000': 18, '10111001': 2, '10111010': 423, '10111100': 48, '10111101': 6, '10111110': 7, '10111111': 7, '11000000': 1, '11000001': 30, '11000011': 6, '11000100': 21, '11000101': 2873, '11000110': 3, '11000111': 1, '11001000': 1, '11001001': 3, '11001010': 6, '11001011': 7, '11001100': 2454, '11001101': 5217, '11001110': 13, '11001111': 82, '11010001': 10, '11010010': 26, '11010011': 3, '11010100': 57, '11010101': 71, '11010110': 14, '11010111': 8, '11011000': 2, '11011001': 10, '11011010': 20, '11011011': 63, '11011100': 97, '11011101': 2, '11011110': 6, '11011111': 38, '11100001': 75, '11100010': 22, '11100011': 1, '11100100': 10, '11100101': 139, '11100111': 1, '11101000': 165, '11101001': 145, '11101010': 38, '11101011': 1, '11101100': 102, '11101101': 191, '11101110': 2, '11101111': 5, '11110000': 1, '11110001': 2, '11110010': 17, '11110011': 39, '11110100': 2, '11110101': 1, '11110110': 2, '11110111': 8, '11111001': 8, '11111011': 5, '11111100': 5, '11111101': 21, '11111110': 2}",0.931076,"['01100011', '10011100']",22
4,10,"[[-0.12608151  0.47881675]
 [-0.28230324  0.3060727 ]
 [-0.33944622  0.21992028]
 [-0.38741422  0.16695142]
 [-0.49240398  0.10246793]]","{'00000000': 1, '00000001': 15, '00000011': 3, '00000100': 1, '00000101': 2, '00000111': 21, '00001000': 4, '00001001': 34, '00001011': 15, '00001101': 13, '00001110': 5, '00001111': 1949, '00010000': 27, '00010001': 2, '00010010': 1, '00010011': 9, '00010101': 9, '00010111': 11, '00011000': 4, '00011001': 15, '00011010': 79, '00011011': 2314, '00011100': 115, '00011101': 2252, '00011110': 41, '00011111': 2377, '00100000': 38, '00100001': 21, '00100010': 7, '00100011': 3, '00100100': 11, '00100101': 6, '00100110': 104, '00100111': 945, '00101000': 1, '00101001': 2, '00101010': 1, '00101011': 42, '00101100': 3, '00101101': 32, '00101110': 366, '00101111': 12998, '00110000': 35, '00110001': 6, '00110010': 2, '00110011': 6, '00110100': 5, '00110101': 3, '00110110': 1, '00111001': 1, '00111010': 5, '00111011': 7, '00111100': 4, '00111101': 7, '00111110': 3, '00111111': 51, '01000001': 3, '01000010': 9, '01000100': 11, '01000110': 6, '01000111': 2, '01001000': 9, '01001001': 6, '01001010': 11, '01001100': 14, '01001101': 2, '01001110': 3, '01001111': 3, '01010000': 158, '01010001': 2, '01010010': 120, '01010011': 6, '01010100': 125, '01010101': 3, '01010110': 7, '01010111': 2, '01011000': 3907, '01011001': 40, '01011010': 2058, '01011011': 68, '01011100': 2072, '01011101': 54, '01011110': 9, '01011111': 8, '01100000': 37, '01100010': 3305, '01100011': 25, '01100100': 3271, '01100101': 22, '01100110': 2668, '01100111': 29, '01101010': 7, '01101011': 5, '01101100': 3, '01101101': 1, '01101110': 12, '01101111': 31, '01110000': 3357, '01110001': 44, '01110010': 2192, '01110011': 7, '01110100': 2198, '01110101': 10, '01110110': 6, '01110111': 1, '01111000': 104, '01111010': 15, '01111011': 1, '01111100': 33, '01111101': 1, '01111110': 11, '01111111': 2, '10000001': 7, '10000010': 2, '10000011': 22, '10000100': 2, '10000101': 21, '10000111': 129, '10001000': 2, '10001001': 12, '10001010': 18, '10001011': 2166, '10001100': 14, '10001101': 2137, '10001110': 54, '10001111': 3258, '10010000': 25, '10010001': 8, '10010010': 2, '10010011': 1, '10010100': 3, '10010101': 7, '10010110': 2, '10011000': 30, '10011001': 2668, '10011010': 29, '10011011': 3348, '10011100': 24, '10011101': 3293, '10011111': 44, '10100000': 4, '10100001': 11, '10100010': 61, '10100011': 1981, '10100100': 53, '10100101': 2010, '10100110': 39, '10100111': 3880, '10101001': 2, '10101010': 2, '10101011': 110, '10101100': 1, '10101101': 150, '10101110': 2, '10101111': 131, '10110000': 1, '10110011': 18, '10110100': 1, '10110101': 13, '10110110': 2, '10110111': 14, '10111000': 4, '10111001': 6, '10111011': 9, '10111101': 10, '10111111': 2, '11000000': 50, '11000001': 3, '11000010': 16, '11000011': 4, '11000100': 3, '11000101': 8, '11000110': 1, '11001010': 2, '11001011': 5, '11001100': 5, '11001101': 3, '11001110': 3, '11001111': 51, '11010000': 12841, '11010001': 366, '11010010': 28, '11010011': 3, '11010100': 33, '11010101': 3, '11010110': 3, '11010111': 3, '11011000': 1024, '11011001': 129, '11011010': 11, '11011011': 8, '11011100': 13, '11011101': 6, '11011110': 16, '11011111': 38, '11100000': 2348, '11100001': 42, '11100010': 2303, '11100011': 88, '11100100': 2319, '11100101': 94, '11100110': 10, '11100111': 3, '11101000': 11, '11101001': 1, '11101010': 12, '11101011': 3, '11101100': 10, '11101110': 4, '11101111': 34, '11110000': 1916, '11110001': 5, '11110010': 7, '11110100': 9, '11110110': 46, '11110111': 4, '11111000': 18, '11111010': 2, '11111100': 1, '11111101': 1, '11111110': 33, '11111111': 1}",0.9258371,"['00101111', '11010000']",37
5,10,"[[-0.15493917  0.47069559]
 [-0.31493998  0.34928566]
 [-0.34525353  0.27665392]
 [-0.39147648  0.25102454]
 [-0.455475    0.16605002]]","{'00000001': 20, '00000010': 114, '00000011': 68, '00000100': 2, '00000110': 1, '00000111': 2, '00001000': 43, '00001001': 75, '00001010': 75, '00001011': 2783, '00001100': 3, '00001101': 205, '00001110': 1, '00001111': 110, '00010001': 23, '00010010': 4, '00010011': 2463, '00010101': 8, '00010110': 2, '00010111': 35, '00011000': 12, '00011001': 2, '00011011': 305, '00011100': 2, '00011110': 8, '00011111': 35, '00100000': 3, '00100001': 296, '00100010': 47, '00100011': 27089, '00100100': 2, '00100101': 12, '00100110': 1, '00100111': 60, '00101000': 8, '00101001': 1707, '00101010': 24, '00101011': 4203, '00101100': 8, '00101101': 72, '00101110': 1, '00101111': 4, '00110001': 8, '00110010': 270, '00110011': 2281, '00110100': 21, '00110101': 4, '00110110': 8, '00110111': 9, '00111001': 13, '00111011': 32, '00111101': 1, '00111110': 3, '00111111': 33, '01000000': 1, '01000010': 2, '01000011': 1, '01000100': 1, '01000101': 21, '01000110': 1, '01000111': 7, '01001000': 3, '01001001': 185, '01001010': 2, '01001011': 116, '01001100': 497, '01001101': 4776, '01001110': 11, '01001111': 47, '01010001': 8, '01010010': 3, '01010011': 39, '01010100': 128, '01010101': 9, '01010110': 79, '01010111': 1, '01011010': 5, '01011011': 27, '01011100': 230, '01011101': 303, '01011110': 55, '01011111': 12, '01100000': 4, '01100001': 8, '01100010': 3, '01100011': 64, '01100100': 40, '01100101': 6, '01100111': 4, '01101000': 9, '01101001': 81, '01101011': 6, '01101100': 267, '01101101': 90, '01101110': 7, '01101111': 54, '01110000': 13, '01110001': 3, '01110010': 10, '01110011': 8, '01110100': 225, '01110101': 1, '01110110': 2, '01110111': 42, '01111010': 4, '01111011': 29, '01111100': 12, '01111110': 18, '01111111': 41, '10000000': 41, '10000001': 11, '10000011': 2, '10000100': 27, '10000101': 2, '10001000': 39, '10001001': 3, '10001010': 3, '10001011': 199, '10001100': 9, '10001101': 14, '10001110': 1, '10001111': 19, '10010000': 50, '10010001': 6, '10010010': 91, '10010011': 277, '10010100': 5, '10010110': 100, '10010111': 3, '10011000': 8, '10011001': 1, '10011010': 5, '10011011': 26, '10011100': 73, '10011101': 3, '10011110': 10, '10100000': 17, '10100001': 56, '10100010': 306, '10100011': 218, '10100100': 29, '10100101': 7, '10100110': 2, '10100111': 3, '10101000': 1, '10101001': 75, '10101010': 11, '10101011': 128, '10101100': 37, '10101101': 1, '10101110': 12, '10101111': 2, '10110000': 43, '10110001': 5, '10110010': 4769, '10110011': 520, '10110100': 81, '10110101': 1, '10110110': 187, '10110111': 4, '10111000': 7, '10111001': 1, '10111010': 15, '10111011': 1, '10111100': 4, '10111101': 2, '10111110': 1, '10111111': 1, '11000000': 25, '11000001': 4, '11000010': 1, '11000100': 21, '11000101': 1, '11000110': 16, '11001000': 9, '11001001': 8, '11001010': 3, '11001011': 14, '11001100': 2344, '11001101': 247, '11001110': 8, '11001111': 3, '11010000': 4, '11010010': 83, '11010011': 7, '11010100': 4271, '11010101': 29, '11010110': 1807, '11010111': 6, '11011000': 80, '11011001': 2, '11011010': 4, '11011011': 1, '11011100': 26399, '11011101': 52, '11011110': 301, '11011111': 4, '11100000': 31, '11100001': 5, '11100100': 308, '11100110': 3, '11100111': 13, '11101000': 31, '11101001': 3, '11101010': 13, '11101011': 1, '11101100': 2366, '11101110': 25, '11110000': 98, '11110001': 5, '11110010': 207, '11110011': 5, '11110100': 2888, '11110101': 60, '11110110': 86, '11110111': 43, '11111000': 2, '11111001': 3, '11111011': 2, '11111100': 76, '11111101': 120, '11111110': 35}",0.942611,"['00100011', '11011100']",21
6,10,"[[-0.16910125  0.4933268 ]
 [-0.3290143   0.38069168]
 [-0.35442862  0.3590555 ]
 [-0.3915573   0.28010625]
 [-0.45375326  0.17140631]]","{'00000001': 1, '00000010': 4, '00000011': 1, '00000100': 40, '00000101': 4, '00000110': 4, '00000111': 47, '00001001': 24, '00001010': 2, '00001011': 4, '00001100': 4, '00001101': 2, '00001110': 53, '00001111': 101, '00010000': 5, '00010001': 13, '00010010': 7, '00010011': 412, '00010100': 54, '00010101': 171, '00010110': 3, '00010111': 1663, '00011000': 19, '00011001': 2711, '00011010': 460, '00011011': 307, '00011100': 164, '00011101': 31502, '00011110': 1583, '00011111': 3686, '00100001': 3, '00100010': 16, '00100011': 10, '00100101': 302, '00100110': 28, '00100111': 53, '00101000': 11, '00101001': 7, '00101010': 12, '00101011': 10, '00101100': 281, '00101101': 247, '00101110': 51, '00101111': 55, '00110000': 8, '00110001': 66, '00110010': 5, '00110011': 13, '00110100': 7, '00110101': 51, '00110110': 66, '00111000': 62, '00111001': 40, '00111010': 8, '00111011': 3, '00111100': 60, '00111101': 31, '00111111': 5, '01000010': 4, '01000011': 9, '01000100': 48, '01000101': 8, '01000110': 8, '01000111': 54, '01001000': 2, '01001001': 32, '01001010': 6, '01001011': 9, '01001100': 10, '01001101': 191, '01001110': 70, '01001111': 81, '01010000': 20, '01010001': 79, '01010011': 490, '01010100': 19, '01010110': 2, '01010111': 36, '01011000': 45, '01011001': 1090, '01011010': 491, '01011011': 782, '01011100': 2, '01011101': 102, '01011110': 28, '01011111': 30, '01100000': 22, '01100001': 3, '01100010': 213, '01100100': 1, '01100101': 391, '01100110': 27, '01100111': 45, '01101000': 4, '01101001': 112, '01101011': 45, '01101100': 364, '01101101': 359, '01101110': 39, '01101111': 52, '01110000': 11, '01110001': 31, '01110010': 6, '01110011': 10, '01110101': 15, '01110110': 1, '01110111': 1, '01111000': 37, '01111001': 10, '01111010': 13, '01111011': 17, '01111100': 15, '01111101': 1, '01111110': 1, '01111111': 4, '10000000': 3, '10000001': 1, '10000011': 12, '10000100': 20, '10000101': 10, '10000110': 11, '10000111': 18, '10001010': 16, '10001011': 2, '10001100': 14, '10001101': 8, '10001110': 32, '10001111': 11, '10010000': 31, '10010001': 41, '10010010': 357, '10010011': 369, '10010100': 46, '10010101': 1, '10010110': 116, '10010111': 8, '10011000': 47, '10011001': 28, '10011010': 371, '10011011': 1, '10011101': 232, '10011110': 7, '10011111': 14, '10100000': 27, '10100001': 39, '10100010': 119, '10100100': 773, '10100101': 484, '10100110': 1061, '10100111': 71, '10101000': 29, '10101001': 1, '10101010': 4, '10101011': 15, '10101100': 508, '10101110': 76, '10101111': 26, '10110000': 80, '10110001': 79, '10110010': 186, '10110011': 7, '10110100': 5, '10110101': 12, '10110110': 38, '10110111': 1, '10111000': 78, '10111001': 9, '10111010': 4, '10111011': 56, '10111100': 18, '10111101': 3, '11000000': 5, '11000001': 1, '11000010': 30, '11000011': 53, '11000101': 7, '11000110': 22, '11000111': 58, '11001000': 2, '11001001': 55, '11001010': 55, '11001011': 17, '11001100': 7, '11001101': 11, '11001110': 64, '11001111': 7, '11010000': 58, '11010001': 60, '11010010': 238, '11010011': 299, '11010100': 10, '11010101': 14, '11010110': 14, '11010111': 5, '11011000': 56, '11011001': 25, '11011010': 283, '11011011': 3, '11011100': 7, '11011101': 12, '11011110': 9, '11011111': 4, '11100000': 3723, '11100001': 1626, '11100010': 31283, '11100011': 147, '11100100': 297, '11100101': 467, '11100110': 2647, '11100111': 10, '11101000': 1549, '11101001': 2, '11101010': 161, '11101011': 52, '11101100': 431, '11101101': 11, '11101110': 18, '11101111': 6, '11110000': 99, '11110001': 43, '11110011': 8, '11110100': 5, '11110101': 4, '11110110': 18, '11111000': 60, '11111001': 1, '11111010': 2, '11111011': 30, '11111100': 6, '11111101': 5, '11111110': 1, '11111111': 1}",0.94412667,"['00011101', '11100010']",18
