,Ground energy,Opt_gamma_beta,Counts,Approx. ratio,Last iteration,Min. key,Cost
0,10.63773,"[[-0.15218036  0.52888334]
 [-0.31144762  0.40523675]
 [-0.37384903  0.2922956 ]
 [-0.41379395  0.19406599]
 [-0.46474418  0.11046976]]","{'00000010': 2, '00000011': 7, '00000100': 53, '00000101': 5, '00000110': 1, '00001000': 4, '00001001': 22, '00001011': 2, '00001100': 11, '00001101': 1, '00001110': 71, '00001111': 1, '00010000': 4, '00010001': 1, '00010011': 7, '00010100': 7, '00010101': 4, '00010110': 3, '00010111': 11, '00011000': 1, '00011001': 7, '00011010': 6, '00011011': 114, '00011100': 1406, '00011101': 22, '00011110': 2769, '00011111': 14, '00100000': 1, '00100001': 11, '00100011': 88, '00100101': 22, '00100110': 5, '00100111': 4, '00101000': 4, '00101001': 2, '00101010': 35, '00101011': 338, '00101101': 7, '00101110': 9, '00101111': 10, '00110000': 1, '00110001': 1, '00110010': 4, '00110011': 918, '00110100': 1, '00110101': 2, '00110110': 17, '00110111': 16, '00111000': 2, '00111001': 53, '00111010': 1044, '00111011': 17328, '00111100': 1201, '00111101': 58, '00111110': 3244, '00111111': 2, '01000000': 28, '01000001': 16, '01000010': 2, '01000011': 31, '01000100': 41, '01000101': 25, '01000110': 13, '01000111': 16, '01001000': 2, '01001001': 7, '01001010': 2, '01001011': 3, '01001100': 900, '01001101': 6, '01001110': 792, '01001111': 1, '01010000': 3, '01010010': 20, '01010011': 3, '01010100': 271, '01010101': 97, '01010110': 1, '01010111': 5, '01011000': 36, '01011001': 1, '01011011': 5, '01011100': 18349, '01011101': 76, '01011110': 23, '01011111': 5, '01100001': 12, '01100010': 12, '01100011': 6, '01100101': 2, '01100110': 7, '01100111': 1, '01101000': 1, '01101001': 16, '01101010': 7, '01101011': 2, '01101100': 35, '01101101': 4, '01101111': 4, '01110010': 2, '01110011': 2, '01110100': 10, '01110110': 1, '01110111': 2, '01111000': 6, '01111001': 2, '01111010': 9, '01111011': 85, '01111100': 38, '01111110': 10, '01111111': 16, '10000000': 28, '10000001': 16, '10000011': 43, '10000100': 78, '10000101': 9, '10000110': 1, '10000111': 3, '10001000': 1, '10001001': 5, '10001011': 13, '10001100': 6, '10001101': 2, '10001110': 1, '10001111': 3, '10010000': 1, '10010010': 4, '10010011': 34, '10010100': 1, '10010101': 10, '10010110': 17, '10010111': 2, '10011001': 7, '10011100': 9, '10011101': 13, '10011110': 21, '10011111': 1, '10100000': 4, '10100001': 22, '10100010': 69, '10100011': 18361, '10100100': 6, '10100101': 2, '10100110': 3, '10100111': 43, '10101000': 2, '10101001': 3, '10101010': 83, '10101011': 257, '10101100': 3, '10101101': 11, '10101110': 2, '10101111': 1, '10110000': 3, '10110001': 791, '10110010': 3, '10110011': 834, '10110100': 6, '10110101': 1, '10110110': 8, '10110111': 2, '10111000': 23, '10111001': 10, '10111010': 21, '10111011': 29, '10111100': 27, '10111101': 4, '10111110': 11, '10111111': 45, '11000000': 4, '11000001': 3242, '11000010': 62, '11000011': 1208, '11000100': 17310, '11000101': 979, '11000110': 60, '11000111': 2, '11001000': 25, '11001001': 20, '11001010': 4, '11001011': 3, '11001100': 890, '11001101': 4, '11001111': 2, '11010000': 18, '11010001': 8, '11010010': 5, '11010011': 1, '11010100': 330, '11010101': 34, '11010110': 6, '11010111': 7, '11011000': 6, '11011001': 1, '11011010': 11, '11011011': 3, '11011100': 87, '11011101': 5, '11011110': 12, '11011111': 2, '11100000': 11, '11100001': 2829, '11100010': 47, '11100011': 1370, '11100100': 100, '11100101': 7, '11100110': 8, '11100111': 3, '11101000': 12, '11101001': 5, '11101011': 8, '11101100': 8, '11101101': 4, '11101110': 2, '11101111': 7, '11110000': 1, '11110001': 61, '11110010': 1, '11110011': 15, '11110100': 5, '11110101': 1, '11110110': 13, '11110111': 3, '11111011': 48, '11111100': 2, '11111101': 2, '11111110': 1}",0.96706635,113,"['00111011', '01011100', '10100011', '11000100']","[Array(-4.1482277, dtype=float32), Array(-7.6396017, dtype=float32), Array(-9.024449, dtype=float32), Array(-9.633715, dtype=float32), Array(-9.867731, dtype=float32), Array(-9.988684, dtype=float32), Array(-10.059349, dtype=float32), Array(-10.142681, dtype=float32), Array(-10.214297, dtype=float32), Array(-10.279375, dtype=float32), Array(-10.331443, dtype=float32), Array(-10.366653, dtype=float32), Array(-10.387255, dtype=float32), Array(-10.399735, dtype=float32), Array(-10.408866, dtype=float32), Array(-10.4167385, dtype=float32), Array(-10.424092, dtype=float32), Array(-10.431192, dtype=float32), Array(-10.438098, dtype=float32), Array(-10.444815, dtype=float32), Array(-10.451326, dtype=float32), Array(-10.457634, dtype=float32), Array(-10.463748, dtype=float32), Array(-10.469704, dtype=float32), Array(-10.47554, dtype=float32), Array(-10.481303, dtype=float32), Array(-10.487033, dtype=float32), Array(-10.492754, dtype=float32), Array(-10.498472, dtype=float32), Array(-10.504175, dtype=float32), Array(-10.50983, dtype=float32), Array(-10.515377, dtype=float32), Array(-10.520745, dtype=float32), Array(-10.525854, dtype=float32), Array(-10.530621, dtype=float32), Array(-10.534974, dtype=float32), Array(-10.538869, dtype=float32), Array(-10.542293, dtype=float32), Array(-10.545266, dtype=float32), Array(-10.547837, dtype=float32), Array(-10.550075, dtype=float32), Array(-10.552046, dtype=float32), Array(-10.553826, dtype=float32), Array(-10.555468, dtype=float32), Array(-10.557017, dtype=float32), Array(-10.558511, dtype=float32), Array(-10.559972, dtype=float32), Array(-10.561416, dtype=float32), Array(-10.562855, dtype=float32), Array(-10.564299, dtype=float32), Array(-10.565752, dtype=float32), Array(-10.567217, dtype=float32), Array(-10.568698, dtype=float32), Array(-10.570194, dtype=float32), Array(-10.571711, dtype=float32), Array(-10.573247, dtype=float32), Array(-10.574802, dtype=float32), Array(-10.576377, dtype=float32), Array(-10.577972, dtype=float32), Array(-10.579591, dtype=float32), Array(-10.581225, dtype=float32), Array(-10.582881, dtype=float32), Array(-10.584555, dtype=float32), Array(-10.5862465, dtype=float32), Array(-10.587955, dtype=float32), Array(-10.58968, dtype=float32), Array(-10.591419, dtype=float32), Array(-10.59317, dtype=float32), Array(-10.594929, dtype=float32), Array(-10.5967, dtype=float32), Array(-10.598472, dtype=float32), Array(-10.600249, dtype=float32), Array(-10.602026, dtype=float32), Array(-10.603796, dtype=float32), Array(-10.605559, dtype=float32), Array(-10.60731, dtype=float32), Array(-10.609045, dtype=float32), Array(-10.610757, dtype=float32), Array(-10.612445, dtype=float32), Array(-10.614101, dtype=float32), Array(-10.615721, dtype=float32), Array(-10.617303, dtype=float32), Array(-10.6188345, dtype=float32), Array(-10.620318, dtype=float32), Array(-10.621748, dtype=float32), Array(-10.623117, dtype=float32), Array(-10.624422, dtype=float32), Array(-10.625664, dtype=float32), Array(-10.626835, dtype=float32), Array(-10.627935, dtype=float32), Array(-10.6289625, dtype=float32), Array(-10.629918, dtype=float32), Array(-10.630802, dtype=float32), Array(-10.631613, dtype=float32), Array(-10.632355, dtype=float32), Array(-10.633031, dtype=float32), Array(-10.63364, dtype=float32), Array(-10.634188, dtype=float32), Array(-10.63468, dtype=float32), Array(-10.635118, dtype=float32), Array(-10.635504, dtype=float32), Array(-10.635848, dtype=float32), Array(-10.636148, dtype=float32), Array(-10.636414, dtype=float32), Array(-10.636642, dtype=float32), Array(-10.636844, dtype=float32), Array(-10.637018, dtype=float32), Array(-10.637171, dtype=float32), Array(-10.637301, dtype=float32), Array(-10.637414, dtype=float32), Array(-10.637512, dtype=float32), Array(-10.637595, dtype=float32), Array(-10.637669, dtype=float32)]"
1,12.56544,"[[-0.12168197  0.4438374 ]
 [-0.24708886  0.33534136]
 [-0.27028394  0.30335706]
 [-0.34625822  0.23118472]
 [-0.4151937   0.13878356]]","{'00000001': 15, '00000010': 10, '00000011': 1, '00000100': 22, '00000101': 1, '00000111': 5, '00001000': 27, '00001011': 29, '00001100': 5, '00001101': 2, '00001110': 386, '00001111': 2, '00010000': 33, '00010001': 1, '00010010': 1, '00010011': 8, '00010100': 24, '00010101': 1, '00010110': 14, '00010111': 3, '00011000': 5, '00011001': 6, '00011010': 9114, '00011011': 19, '00011100': 1569, '00011101': 2, '00011110': 12150, '00011111': 37, '00100000': 11, '00100001': 7, '00100010': 2, '00100011': 19, '00100100': 2, '00100101': 25, '00100110': 42, '00100111': 2, '00101000': 7, '00101010': 5, '00101011': 7, '00101100': 16, '00101101': 5, '00101110': 29, '00101111': 1, '00110000': 4, '00110001': 3, '00110010': 6, '00110011': 3, '00110101': 3, '00110110': 5, '00110111': 3, '00111010': 54, '00111011': 1, '00111100': 36, '00111101': 7, '00111110': 2, '00111111': 2, '01000000': 17, '01000011': 37, '01000100': 3, '01000101': 8, '01000110': 195, '01000111': 34, '01001000': 1, '01001001': 3, '01001010': 8, '01001011': 19, '01001100': 458, '01001101': 21, '01001110': 3009, '01001111': 12, '01010000': 3, '01010010': 30, '01010011': 16, '01010100': 1, '01010101': 3, '01010110': 7, '01011000': 6, '01011001': 70, '01011010': 18, '01011011': 1, '01011100': 1367, '01011101': 42, '01011110': 108, '01011111': 1, '01100000': 7, '01100001': 234, '01100010': 22, '01100011': 1139, '01100100': 97, '01100101': 12269, '01100110': 1289, '01100111': 1592, '01101000': 2, '01101001': 2, '01101010': 5, '01101011': 4, '01101100': 2960, '01101101': 390, '01101110': 458, '01101111': 2, '01110001': 1, '01110010': 3, '01110011': 2, '01110100': 6, '01110101': 4, '01110110': 5, '01110111': 22, '01111001': 6, '01111010': 3, '01111011': 1, '01111100': 178, '01111101': 2, '01111111': 25, '10000000': 28, '10000001': 3, '10000010': 2, '10000011': 187, '10000100': 4, '10000110': 4, '10001000': 26, '10001001': 6, '10001010': 11, '10001011': 3, '10001100': 8, '10001101': 5, '10010000': 8, '10010001': 450, '10010010': 362, '10010011': 2953, '10010100': 4, '10010101': 1, '10010110': 1, '10010111': 6, '10011000': 1548, '10011001': 1355, '10011010': 12398, '10011011': 101, '10011100': 1226, '10011101': 20, '10011110': 270, '10011111': 7, '10100000': 3, '10100001': 97, '10100010': 48, '10100011': 1275, '10100100': 1, '10100101': 16, '10100110': 81, '10100111': 4, '10101001': 5, '10101010': 2, '10101011': 4, '10101100': 8, '10101101': 27, '10101110': 1, '10101111': 3, '10110000': 16, '10110001': 2957, '10110010': 25, '10110011': 441, '10110100': 17, '10110101': 8, '10110110': 1, '10110111': 1, '10111000': 28, '10111001': 198, '10111010': 8, '10111011': 9, '10111100': 51, '10111111': 12, '11000000': 4, '11000001': 6, '11000010': 5, '11000011': 31, '11000100': 1, '11000101': 65, '11000111': 2, '11001000': 1, '11001001': 2, '11001010': 5, '11001100': 3, '11001101': 3, '11001110': 3, '11001111': 3, '11010001': 16, '11010010': 2, '11010011': 14, '11010100': 8, '11010101': 3, '11010111': 6, '11011000': 1, '11011001': 51, '11011010': 48, '11011011': 3, '11011100': 18, '11011101': 1, '11011110': 9, '11011111': 16, '11100000': 52, '11100001': 11970, '11100010': 2, '11100011': 1563, '11100100': 22, '11100101': 9074, '11100110': 4, '11100111': 4, '11101000': 5, '11101001': 13, '11101010': 1, '11101011': 23, '11101100': 11, '11101101': 4, '11101111': 29, '11110000': 3, '11110001': 368, '11110010': 2, '11110011': 4, '11110100': 21, '11110110': 3, '11110111': 34, '11111000': 4, '11111001': 3, '11111010': 3, '11111011': 38, '11111101': 12, '11111110': 17, '11111111': 8}",0.96657234,104,"['00011010', '00011110', '01100101', '10011010', '11100001', '11100101']","[Array(-5.523096, dtype=float32), Array(-9.298889, dtype=float32), Array(-10.488019, dtype=float32), Array(-11.114548, dtype=float32), Array(-11.511671, dtype=float32), Array(-11.781154, dtype=float32), Array(-11.949841, dtype=float32), Array(-12.041558, dtype=float32), Array(-12.093156, dtype=float32), Array(-12.130153, dtype=float32), Array(-12.162783, dtype=float32), Array(-12.193607, dtype=float32), Array(-12.223008, dtype=float32), Array(-12.250826, dtype=float32), Array(-12.276619, dtype=float32), Array(-12.299731, dtype=float32), Array(-12.319547, dtype=float32), Array(-12.335829, dtype=float32), Array(-12.348879, dtype=float32), Array(-12.359381, dtype=float32), Array(-12.368118, dtype=float32), Array(-12.375726, dtype=float32), Array(-12.382618, dtype=float32), Array(-12.389026, dtype=float32), Array(-12.395064, dtype=float32), Array(-12.400804, dtype=float32), Array(-12.406287, dtype=float32), Array(-12.411557, dtype=float32), Array(-12.416662, dtype=float32), Array(-12.421642, dtype=float32), Array(-12.426551, dtype=float32), Array(-12.431431, dtype=float32), Array(-12.436338, dtype=float32), Array(-12.441311, dtype=float32), Array(-12.446393, dtype=float32), Array(-12.451624, dtype=float32), Array(-12.457033, dtype=float32), Array(-12.462647, dtype=float32), Array(-12.468486, dtype=float32), Array(-12.474537, dtype=float32), Array(-12.480786, dtype=float32), Array(-12.487187, dtype=float32), Array(-12.493673, dtype=float32), Array(-12.500147, dtype=float32), Array(-12.506489, dtype=float32), Array(-12.512586, dtype=float32), Array(-12.518312, dtype=float32), Array(-12.523577, dtype=float32), Array(-12.528317, dtype=float32), Array(-12.532518, dtype=float32), Array(-12.536186, dtype=float32), Array(-12.539368, dtype=float32), Array(-12.542121, dtype=float32), Array(-12.544507, dtype=float32), Array(-12.546584, dtype=float32), Array(-12.548408, dtype=float32), Array(-12.550021, dtype=float32), Array(-12.551455, dtype=float32), Array(-12.552742, dtype=float32), Array(-12.553904, dtype=float32), Array(-12.554955, dtype=float32), Array(-12.55591, dtype=float32), Array(-12.556781, dtype=float32), Array(-12.557572, dtype=float32), Array(-12.558295, dtype=float32), Array(-12.558956, dtype=float32), Array(-12.559558, dtype=float32), Array(-12.56011, dtype=float32), Array(-12.560612, dtype=float32), Array(-12.5610695, dtype=float32), Array(-12.561485, dtype=float32), Array(-12.561865, dtype=float32), Array(-12.56221, dtype=float32), Array(-12.56252, dtype=float32), Array(-12.562797, dtype=float32), Array(-12.563045, dtype=float32), Array(-12.563254, dtype=float32), Array(-12.563427, dtype=float32), Array(-12.563544, dtype=float32), Array(-12.563589, dtype=float32), Array(-12.563519, dtype=float32), Array(-12.563282, dtype=float32), Array(-12.5627365, dtype=float32), Array(-12.561843, dtype=float32), Array(-12.560217, dtype=float32), Array(-12.558266, dtype=float32), Array(-12.555255, dtype=float32), Array(-12.553533, dtype=float32), Array(-12.551334, dtype=float32), Array(-12.552835, dtype=float32), Array(-12.553616, dtype=float32), Array(-12.556891, dtype=float32), Array(-12.558702, dtype=float32), Array(-12.561011, dtype=float32), Array(-12.562264, dtype=float32), Array(-12.5634, dtype=float32), Array(-12.564041, dtype=float32), Array(-12.564537, dtype=float32), Array(-12.564834, dtype=float32), Array(-12.565054, dtype=float32), Array(-12.565187, dtype=float32), Array(-12.565288, dtype=float32), Array(-12.565354, dtype=float32), Array(-12.565404, dtype=float32)]"
2,12.658416,"[[-0.13263585  0.47226778]
 [-0.24749742  0.37528935]
 [-0.2512024   0.3580629 ]
 [-0.32082698  0.32113603]
 [-0.37064117  0.18582772]]","{'00000001': 3, '00000010': 9, '00000011': 10, '00000100': 4, '00000101': 13, '00000110': 7, '00000111': 84, '00001000': 16, '00001010': 15, '00001011': 25, '00001100': 20, '00001101': 26, '00001110': 9, '00001111': 35, '00010000': 4, '00010001': 68, '00010010': 14, '00010011': 19, '00010100': 7, '00010101': 18, '00010110': 79, '00010111': 7, '00011000': 48, '00011001': 248, '00011010': 6, '00011011': 3, '00011100': 3, '00011110': 28, '00011111': 3, '00100000': 8, '00100001': 3, '00100010': 6, '00100011': 8, '00100100': 5, '00100101': 7, '00100110': 211, '00100111': 123, '00101000': 7, '00101001': 4, '00101010': 66, '00101011': 24, '00101100': 64, '00101101': 18, '00101110': 2611, '00101111': 102, '00110000': 6, '00110001': 40, '00110010': 11, '00110011': 8, '00110100': 13, '00110101': 9, '00110110': 87, '00110111': 8, '00111000': 36, '00111001': 10, '00111010': 76, '00111011': 7, '00111100': 55, '00111101': 4, '00111110': 35, '00111111': 17, '01000000': 132, '01000001': 17, '01000010': 13, '01000011': 11, '01000100': 20, '01000101': 8, '01000110': 1, '01000111': 2, '01001000': 76, '01001001': 29, '01001010': 10, '01001011': 9, '01001100': 4, '01001101': 9, '01001110': 39, '01001111': 18, '01010000': 28, '01010001': 2280, '01010010': 4, '01010011': 2, '01010100': 9, '01010110': 15, '01010111': 2, '01011000': 18239, '01011001': 22966, '01011010': 80, '01011011': 48, '01011100': 73, '01011101': 40, '01011110': 13, '01011111': 19, '01100000': 46, '01100001': 20, '01100011': 3, '01100101': 5, '01100110': 28, '01100111': 8, '01101000': 25, '01101001': 42, '01101010': 29, '01101011': 4, '01101100': 44, '01101101': 5, '01101110': 33, '01101111': 28, '01110000': 3, '01110001': 13, '01110010': 6, '01110011': 1, '01110100': 5, '01110110': 5, '01110111': 4, '01111000': 686, '01111001': 43, '01111010': 48, '01111100': 39, '01111101': 1, '01111111': 18, '10000000': 18, '10000001': 1, '10000010': 3, '10000011': 38, '10000100': 1, '10000101': 38, '10000110': 42, '10000111': 705, '10001000': 6, '10001001': 2, '10001011': 3, '10001101': 5, '10001110': 15, '10001111': 2, '10010000': 25, '10010001': 20, '10010010': 4, '10010011': 41, '10010100': 10, '10010101': 35, '10010110': 47, '10010111': 19, '10011000': 6, '10011001': 38, '10011010': 4, '10011100': 6, '10011110': 13, '10011111': 44, '10100000': 20, '10100001': 7, '10100010': 41, '10100011': 99, '10100100': 38, '10100101': 91, '10100110': 23095, '10100111': 18277, '10101000': 9, '10101001': 13, '10101011': 5, '10101100': 1, '10101101': 3, '10101110': 2233, '10101111': 22, '10110000': 24, '10110001': 51, '10110010': 4, '10110011': 9, '10110100': 9, '10110101': 8, '10110110': 33, '10110111': 56, '10111000': 6, '10111001': 2, '10111010': 11, '10111011': 20, '10111100': 13, '10111101': 11, '10111110': 8, '10111111': 116, '11000000': 15, '11000001': 18, '11000010': 4, '11000011': 56, '11000100': 3, '11000101': 45, '11000110': 10, '11000111': 28, '11001000': 13, '11001001': 79, '11001010': 4, '11001011': 14, '11001100': 9, '11001101': 17, '11001110': 35, '11001111': 3, '11010000': 111, '11010001': 2635, '11010010': 26, '11010011': 66, '11010100': 18, '11010101': 68, '11010110': 6, '11010111': 10, '11011000': 124, '11011001': 219, '11011010': 8, '11011011': 3, '11011100': 10, '11011101': 7, '11011110': 2, '11011111': 14, '11100000': 3, '11100001': 32, '11100010': 3, '11100011': 4, '11100100': 1, '11100101': 2, '11100110': 254, '11100111': 53, '11101000': 5, '11101001': 80, '11101010': 18, '11101011': 5, '11101100': 20, '11101101': 3, '11101110': 69, '11101111': 5, '11110000': 60, '11110001': 18, '11110010': 32, '11110011': 14, '11110100': 35, '11110101': 15, '11110111': 13, '11111000': 74, '11111001': 5, '11111010': 9, '11111011': 7, '11111100': 13, '11111101': 6, '11111110': 7, '11111111': 1}",0.9737243,71,"['01011000', '01011001', '10100110', '10100111']","[Array(-5.624199, dtype=float32), Array(-9.564087, dtype=float32), Array(-10.445483, dtype=float32), Array(-10.832673, dtype=float32), Array(-11.196319, dtype=float32), Array(-11.529408, dtype=float32), Array(-11.762509, dtype=float32), Array(-11.883211, dtype=float32), Array(-11.963232, dtype=float32), Array(-12.032826, dtype=float32), Array(-12.095918, dtype=float32), Array(-12.156076, dtype=float32), Array(-12.21567, dtype=float32), Array(-12.273378, dtype=float32), Array(-12.324391, dtype=float32), Array(-12.364934, dtype=float32), Array(-12.396141, dtype=float32), Array(-12.421441, dtype=float32), Array(-12.443317, dtype=float32), Array(-12.463163, dtype=float32), Array(-12.481779, dtype=float32), Array(-12.499655, dtype=float32), Array(-12.517068, dtype=float32), Array(-12.534143, dtype=float32), Array(-12.550864, dtype=float32), Array(-12.567042, dtype=float32), Array(-12.582354, dtype=float32), Array(-12.596371, dtype=float32), Array(-12.608699, dtype=float32), Array(-12.619099, dtype=float32), Array(-12.627547, dtype=float32), Array(-12.634213, dtype=float32), Array(-12.63939, dtype=float32), Array(-12.643386, dtype=float32), Array(-12.64647, dtype=float32), Array(-12.648867, dtype=float32), Array(-12.650745, dtype=float32), Array(-12.652227, dtype=float32), Array(-12.653405, dtype=float32), Array(-12.654349, dtype=float32), Array(-12.655108, dtype=float32), Array(-12.655722, dtype=float32), Array(-12.656213, dtype=float32), Array(-12.6566105, dtype=float32), Array(-12.656909, dtype=float32), Array(-12.657115, dtype=float32), Array(-12.657185, dtype=float32), Array(-12.6570215, dtype=float32), Array(-12.656393, dtype=float32), Array(-12.654762, dtype=float32), Array(-12.651042, dtype=float32), Array(-12.643004, dtype=float32), Array(-12.627884, dtype=float32), Array(-12.60377, dtype=float32), Array(-12.579384, dtype=float32), Array(-12.568279, dtype=float32), Array(-12.578406, dtype=float32), Array(-12.599627, dtype=float32), Array(-12.619548, dtype=float32), Array(-12.634438, dtype=float32), Array(-12.643922, dtype=float32), Array(-12.649807, dtype=float32), Array(-12.653294, dtype=float32), Array(-12.655382, dtype=float32), Array(-12.656616, dtype=float32), Array(-12.657352, dtype=float32), Array(-12.657792, dtype=float32), Array(-12.658058, dtype=float32), Array(-12.658221, dtype=float32), Array(-12.658318, dtype=float32), Array(-12.658379, dtype=float32)]"
